"symbol-id","category-id","grammar","rated","tags","symbol-en","category-en","category-vi","symbol-vi"
"1994","74","Noun","0","","muscles","Healthcare Body parts","Bộ phận cơ thể","cơ bắp"
"1995","73","Noun","0","food vegetable","mushroom","Food Vegetables and salads","Rau củ và salad","nấm"
"1996","116","Noun","0","class school","music","Work and School Subjects","Môn học","âm nhạc"
"1997","117","Noun","0","class school","music_class","Work and School Timetable","Thời khóa biểu","lớp học nhạc"
"1998","24","Noun","0","class school","music_room","Building School","Trường học","phòng học nhạc"
"1999","83","Noun","0","","musical_instruments","Leisure Toys","Đồ chơi giải trí","nhạc cụ"
"2000","92","Noun","0","job people profession work","musician_1a","People Profession","Nghề nghiệp","nhạc sĩ 1a"
"2001","92","Noun","0","job people profession work","musician_1b","People Profession","Nghề nghiệp","nhạc sĩ 1b"
"2002","92","Noun","0","job people profession work","musician_2a","People Profession","Nghề nghiệp","nhạc sĩ 2a"
"2003","92","Noun","0","job people profession work","musician_2b","People Profession","Nghề nghiệp","nhạc sĩ 2b"
"2004","6","Noun","0","animal shellfish","mussel","Animal Crustacean and Molluscs","Giáp xác và thân mềm","con trai / vẹm"
"2005","36","Noun","0","","my_computer_icon","Computer Icon","Biểu tượng máy tính","biểu tượng máy tính của tôi"
"2006","1","Noun","0","alphabet letter","N","Alphabet","Bảng chữ cái","N"
"2007","1","Noun","0","alphabet letter","n_-_lower_case","Alphabet","Bảng chữ cái","n - viết thường"
"2008","107","Noun","0","DIY tools workshop","nail","Tools Workshop","Dụng cụ xưởng","móng tay / móng chân / cái đinh"
"2009","76","Noun","0","grooming","nail_care","Healthcare Grooming items","Đồ vệ sinh cá nhân","chăm sóc móng"
"2010","76","Noun","0","grooming","nail_clippers","Healthcare Grooming items","Đồ vệ sinh cá nhân","đồ bấm móng tay"
"2011","76","Noun","0","grooming","nail_file","Healthcare Grooming items","Đồ vệ sinh cá nhân","dũa móng"
"2012","76","Noun","0","","nail_polish","Healthcare Grooming items","Đồ vệ sinh cá nhân","sơn móng tay"
"2013","76","Noun","0","grooming","nail_polish_remover","Healthcare Grooming items","Đồ vệ sinh cá nhân","nước tẩy sơn móng tay"
"2014","76","Noun","0","clothes underwear","nappy","Healthcare Grooming items","Đồ vệ sinh cá nhân","tã giấy"
"2015","97","Noun","0","celebration Christian","Nativity","Religion Festival","Lễ hội tôn giáo","lễ Giáng Sinh / cảnh Chúa Giáng Sinh"
"2016","40","Noun","0","direction position","near","Descriptive Position","Vị trí","gần"
"2017","74","Noun","0","","neck","Healthcare Body parts","Bộ phận cơ thể","cổ"
"2018","31","Noun","0","clothes jewellery","necklace","Clothes Jewellery","Trang sức","vòng cổ"
"2019","31","Noun","0","clothes jewellery","necklace_2","Clothes Jewellery","Trang sức","vòng cổ 2"
"2020","34","Noun","0","communication","need_toilet","Communication Conversation","Giao tiếp trò chuyện","cần đi vệ sinh"
"2021","41","Noun","0","abstract adjective position","neither","Descriptive Quantity","Số lượng","không ai / không cái nào trong hai"
"2022","101","Noun","0","astronomy planets","Neptune","Science Astronomy","Thiên văn học","Sao Hải Vương"
"2023","9","Noun","0","animal bird","nest","Animal Habitat","Môi trường sống","tổ chim"
"2024","18","Noun","0","","nest_of_tables","Building Furniture","Nội thất","bộ bàn lồng nhau"
"2025","36","Noun","0","","networked_computers","Computer Icon","Biểu tượng máy tính","các máy tính kết nối mạng"
"2026","36","Noun","0","","new_document","Computer Icon","Biểu tượng máy tính","tài liệu mới"
"2027","114","Noun","0","home house","newspaper","Work and School Education","Giáo dục","báo giấy"
"2028","92","Noun","0","job people profession work","newspaper_person_1a","People Profession","Nghề nghiệp","người bán/giao báo 1a"
"2029","92","Noun","0","job people profession work","newspaper_person_1b","People Profession","Nghề nghiệp","người bán/giao báo 1b"
"2030","92","Noun","0","job people profession work","newspaper_person_2a","People Profession","Nghề nghiệp","người bán/giao báo 2a"
"2031","92","Noun","0","job people profession work","newspaper_person_2b","People Profession","Nghề nghiệp","người bán/giao báo 2b"
"2032","40","Noun","0","direction position","next","Descriptive Position","Vị trí","tiếp theo"
"2033","44","Noun","0","calendar diary season time","next_month","Descriptive Time","Thời gian","tháng sau"
"2034","44","Noun","0","calendar diary time","next_week","Descriptive Time","Thời gian","tuần sau"
"2035","44","Noun","0","calendar diary time","night","Descriptive Time","Thời gian","ban đêm"
"2036","30","Noun","0","clothes sleepwear","nightgown","Clothes General","Quần áo chung","váy ngủ"
"2037","87","Noun","0","","nine","Number","Số","số chín"
"2038","87","Noun","0","","nine_dots","Number","Số","chín chấm"
"2039","87","Noun","0","","nineteen","Number","Số","số mười chín"
"2040","87","Noun","0","","ninety","Number","Số","số chín mươi"
"2041","117","Noun","0","class school","no_class","Work and School Timetable","Thời khóa biểu","không có lớp học"
"2042","43","Noun","0","abstract","no_smoking_sign","Descriptive State","Trạng thái","biển cấm hút thuốc"
"2043","43","Noun","0","","noisy","Descriptive State","Trạng thái","ồn ào"
"2044","90","Noun","0","","non_speaking","People Descriptive","Mô tả con người","không nói được"
"2045","102","Noun","0","","non-permeable","Science Eco","Sinh thái học","không thấm nước"
"2046","69","Noun","0","","noodles","Food Pastas and rice","Mì và cơm","mì / sợi mì"
"2047","39","Noun","0","direction position","north","Descriptive Direction","Hướng","hướng bắc"
"2048","39","Noun","0","abstract adjective adverb direction position","north_east","Descriptive Direction","Hướng","hướng đông bắc"
"2049","39","Noun","0","abstract adjective adverb direction position","north_west","Descriptive Direction","Hướng","hướng tây bắc"
"2050","59","Noun","0","feeding","nosey_cup","Food Feeding and eating","Cho ăn và ăn uống","cốc khuyết mũi (cho người khuyết tật)"
"2051","74","Noun","0","body","nostril","Healthcare Body parts","Bộ phận cơ thể","lỗ mũi"
"2052","115","Noun","0","class office school stationery","notebook","Work and School Stationery","Văn phòng phẩm","vở ghi chép"
"2053","115","Noun","0","class office school stationery","notepad","Work and School Stationery","Văn phòng phẩm","sổ tay"
"2054","44","Noun","0","calendar diary season time","now","Descriptive Time","Thời gian","bây giờ"
"2055","92","Noun","0","job people profession work","nurse_1a","People Profession","Nghề nghiệp","y tá 1a"
"2056","92","Noun","0","job people profession work","nurse_1b","People Profession","Nghề nghiệp","y tá 1b"
"2057","92","Noun","0","job people profession work","nurse_2a","People Profession","Nghề nghiệp","y tá 2a"
"2058","92","Noun","0","job people profession work","nurse_2b","People Profession","Nghề nghiệp","y tá 2b"
"2059","68","Noun","0","","nuts","Food Nuts","Các loại hạt","các loại hạt dinh dưỡng"
"2060","1","Noun","0","alphabet letter","O","Alphabet","Bảng chữ cái","O"
"2061","1","Noun","0","alphabet letter","o_-_lower_case","Alphabet","Bảng chữ cái","o - viết thường"
"2062","94","Noun","0","gardening plant","oak_leaf","Plants and Trees","Cây cối và thực vật","lá sồi"
"2063","92","Noun","0","job people profession work","occupational_therapist_1a","People Profession","Nghề nghiệp","chuyên viên trị liệu hoạt động 1a"
"2064","92","Noun","0","job people profession work","occupational_therapist_1b","People Profession","Nghề nghiệp","chuyên viên trị liệu hoạt động 1b"
"2065","92","Noun","0","job people profession work","occupational_therapist_2a","People Profession","Nghề nghiệp","chuyên viên trị liệu hoạt động 2a"
"2066","92","Noun","0","job people profession work","occupational_therapist_2b","People Profession","Nghề nghiệp","chuyên viên trị liệu hoạt động 2b"
"2067","42","Noun","0","maths shape","octagon","Descriptive Shape","Hình dạng","hình bát giác"
"2068","40","Noun","0","direction position","off","Descriptive Position","Vị trí","tắt"
"2069","21","Noun","0","","office_block","Building Office and factory","Văn phòng và nhà máy","tòa nhà văn phòng"
"2070","43","Noun","0","abstract","old_object","Descriptive State","Trạng thái","đồ vật cũ"
"2071","90","Noun","0","","old_person_1","People Descriptive","Mô tả con người","người già 1"
"2072","90","Noun","0","","old_person_2","People Descriptive","Mô tả con người","người già 2"
"2073","90","Noun","0","","old_person_3","People Descriptive","Mô tả con người","người già 3"
"2074","63","Noun","0","","olive_oil","Food Ingredients","Nguyên liệu","dầu ô-liu"
"2075","73","Noun","0","","olives","Food Vegetables and salads","Rau củ và salad","quả ô-liu"
"2076","103","Noun","0","","olympic_games","Sport","Thể thao","Thế vận hội Olympic"
"2077","104","Noun","0","","olympic_rings","Sport Accessories","Phụ kiện thể thao","các vòng tròn Olympic"
"2078","104","Noun","0","","olympic_torch","Sport Accessories","Phụ kiện thể thao","đuốc Olympic"
"2079","104","Noun","0","","olympic_torch_2","Sport Accessories","Phụ kiện thể thao","đuốc Olympic 2"
"2080","58","Noun","0","","omelette","Food Eggs","Trứng","trứng cuộn"
"2081","40","Noun","0","direction position","on","Descriptive Position","Vị trí","bật / ở trên"
"2082","87","Noun","0","","one","Number","Số","số một"
"2083","87","Noun","0","","one_dot","Number","Số","một chấm"
"2084","44","Noun","0","calendar diary time","one_hour","Descriptive Time","Thời gian","một giờ"
"2085","42","Noun","0","","one_third","Descriptive Shape","Hình dạng","một phần ba"
"2086","73","Noun","0","food vegetable","onion","Food Vegetables and salads","Rau củ và salad","hành tây"
"2087","66","Noun","0","","onion_rings","Food Meals and snacks","Bữa ăn và đồ ăn nhẹ","hành tây chiên vòng"
"2088","100","Noun","0","","opaque","Science","Khoa học","mờ đục"
"2089","43","Noun","0","abstract adjective position","open","Descriptive State","Trạng thái","mở"
"2090","40","Noun","0","","open_2","Descriptive Position","Vị trí","mở 2"
"2091","25","Noun","0","","open_shop","Building Shop","Cửa hàng","cửa hàng mở cửa"
"2092","64","VerbComplex","0","cooking","open_tin_,_to","Food Kitchen actions","Hành động trong bếp","khui hộp"
"2093","22","Noun","0","clinic health hospital medical","operating_theatre","Building Public","Công trình công cộng","phòng phẫu thuật"
"2094","77","Noun","0","clinic health hospital medical","operation","Healthcare Medical conditions","Tình trạng y tế","ca phẫu thuật"
"2095","40","Noun","0","abstract adjective position","opposite","Descriptive Position","Vị trí","đối diện"
"2096","62","Noun","0","food fruit","orange","Food Fruit","Trái cây","quả cam / màu cam"
"2097","62","Noun","0","","orange_2","Food Fruit","Trái cây","quả cam / màu cam 2"
"2098","48","Noun","0","drink","orange_fizzy_drink","Drink Type","Loại đồ uống","nước cam có ga"
"2099","48","Noun","0","drink juice","orange_juice","Drink Type","Loại đồ uống","nước cam ép"
"2100","48","Noun","0","drink","orange_squash","Drink Type","Loại đồ uống","nước cam cô đặc"
"2101","5","Noun","0","animal bird wild zoo","ostrich","Animal Birds","Chim","con đà điểu"
"2102","39","Noun","0","abstract adjective direction position","out","Descriptive Direction","Hướng","ra ngoài"
"2103","36","Noun","0","","outbox","Computer Icon","Biểu tượng máy tính","hộp thư đi"
"2104","40","Noun","0","","outside","Descriptive Position","Vị trí","ở bên ngoài"
"2105","42","Noun","0","","oval","Descriptive Shape","Hình dạng","hình bầu dục"
"2106","40","Noun","0","direction position","over","Descriptive Position","Vị trí","ở trên / vượt qua"
"2107","5","Noun","0","animal bird wild","owl","Animal Birds","Chim","con cú mèo"
"2108","78","Noun","0","clinic health hospital medical","oxygen_mask","Healthcare Medical items","Đồ dùng y tế","mặt nạ oxy"
"2109","6","Noun","0","animal shellfish","oyster","Animal Crustacean and Molluscs","Giáp xác và thân mềm","con hàu"
"2110","6","Noun","0","animal shellfish","oyster_2","Animal Crustacean and Molluscs","Giáp xác và thân mềm","con hàu 2"
"2111","100","Noun","0","","ozone_layer","Science","Khoa học","tầng ô-zôn"
"2112","1","Noun","0","alphabet letter","P","Alphabet","Bảng chữ cái","P"
"2113","1","Noun","0","alphabet letter","p_-_lower_case","Alphabet","Bảng chữ cái","p - viết thường"
"2114","66","Noun","0","","packed_lunch","Food Meals and snacks","Bữa ăn và đồ ăn nhẹ","cơm hộp mang đi"
"2115","66","Noun","0","","packed_lunch_2","Food Meals and snacks","Bữa ăn và đồ ăn nhẹ","cơm hộp mang đi 2"
"2116","112","Noun","0","transport travel","paddles","Transport Water","Đường thủy","mái chèo nhỏ / vợt bóng bàn"
"2117","107","Noun","0","DIY tools workshop","paint","Tools Workshop","Dụng cụ xưởng","sơn / màu vẽ"
"2118","15","Noun","0","","paint_box","Art Making","Tạo hình nghệ thuật","hộp màu vẽ"
"2119","115","Noun","0","class school","paint_brush","Work and School Stationery","Văn phòng phẩm","bút lông / chổi sơn"
"2120","107","Noun","0","DIY tools workshop","paint_brush_2","Tools Workshop","Dụng cụ xưởng","bút lông / chổi sơn 2"
"2121","115","Noun","0","class school","paint_childs","Work and School Stationery","Văn phòng phẩm","màu vẽ cho trẻ em"
